HMM,Hit_Protein_ID,Genomic_Location,E-value,barcode01,barcode02,barcode03,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,control_barcode04
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000072251_148,c_000000072251:116273-117394,8.00e-102,7.268889299177308e-05,0.0,1.5276207192725776e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0,6.893760939536892e-05,0.0,0.0001875045704239041,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000093250_226,c_000000093250:228695-229774,9.20e-102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037136066547831257,0.0002500060938985388,0.0,0.009035300920697164,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000072523_158,c_000000072523:160593-161714,1.40e-101,0.0,0.0,5.3466725174540215e-05,0.0,0.0,0.0,0.0,0.0,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000078974_2,c_000000078974:643-1755,3.70e-101,7.268889299177308e-05,0.0,3.819051798181444e-05,0.0002314236255750877,0.00033630854290960703,0.0,0.00039020278838912577,0.000741489553648005,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000073274_52,c_000000073274:36779-37849,2.60e-100,0.008431911587045676,0.009215675154539783,0.0011151631250689816,0.007405556018402807,0.004372011057824891,0.0023122204933462456,0.0011706083651673775,0.011699057402001858,0.002171534695954121,0.0,6.25015234746347e-05,0.001189513251177618,0.001807060184139433,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000003173_7,c_000000003173:4873-5790,4.80e-80,0.0002907555719670923,0.0,3.055241438545155e-05,0.0004628472511501754,0.00033630854290960703,0.0,0.0,0.000247163184549335,0.00010340641409305336,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000022962_8,c_000000022962:3666-4217,3.00e-64,0.00014537778598354615,0.0,0.0,0.0,0.0,0.0,0.0,8.238772818311166e-05,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000013423_8,c_000000013423:5467-5973,7.30e-60,0.00021806667897531921,0.0,6.8742932367266e-05,0.0006942708767252631,0.00033630854290960703,6.800648509841898e-05,0.0,0.00049432636909867,0.00024128163288379117,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000077252_2,c_000000077252:669-1610,1.60e-55,0.0,0.0,4.5828621578177325e-05,0.0,0.0,0.0,0.0,0.0,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000015069_6,c_000000015069:2863-3567,6.30e-50,0.0007995778229095039,0.00035444904440537625,3.819051798181444e-05,0.0,0.00033630854290960703,6.800648509841898e-05,0.0,0.00016477545636622333,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000095641_50,c_000000095641:20294-21019,2.20e-49,0.0,0.00035444904440537625,1.5276207192725776e-05,0.0,0.00033630854290960703,3.400324254920949e-05,0.0,0.0003707447768240025,0.00013787521879073784,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000013487_6,c_000000013487:2176-2952,7.80e-49,0.0,0.0,4.5828621578177325e-05,0.0,0.0,0.0,0.0,0.0,6.893760939536892e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000077241_1,c_000000077241:209-1114,2.10e-47,0.0,0.0,0.00023678121148724954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000075675_140,c_000000075675:95970-96890,6.90e-47,0.010249133911840003,0.011696818465377417,0.0009929534675271754,0.007174132392827719,0.009080330658559389,0.002958282101781226,0.006633447402615139,0.020226187268953914,0.004860101462373508,0.007427213309566251,0.0005625137112717123,0.0,0.008131770828627448,0.0011600120641254669
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000075739_10,c_000000075739:4710-5630,7.90e-47,0.00014537778598354615,0.00035444904440537625,1.5276207192725776e-05,0.0002314236255750877,0.00033630854290960703,0.0,0.00039020278838912577,0.00016477545636622333,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000076489_23,c_000000076489:13704-14429,4.30e-42,7.268889299177308e-05,0.0,7.638103596362888e-06,0.0,0.0,0.0005780551233365614,0.0,0.00016477545636622333,0.00010340641409305336,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000074196_1,c_000000074196:1-390,7.00e-41,0.00021806667897531921,0.0,2.2914310789088663e-05,0.0,0.0,0.00013601297019683796,0.00039020278838912577,0.00028835704864089084,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000072590_76,c_000000072590:34260-34988,4.40e-39,0.0008722667159012769,0.001417796177621505,6.8742932367266e-05,0.0013885417534505262,0.0,0.00037403566804130445,0.0007804055767782515,0.0016889484277537892,0.00034468804697684456,0.0,6.25015234746347e-05,0.0,0.0009035300920697165,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000096408_60,c_000000096408:39138-39953,5.20e-38,0.00450671136548993,0.007797878976918278,0.00041245759420359597,0.003239930758051228,0.003699393972005677,0.0013601297019683798,0.003121622307113006,0.010010108974248068,0.001137470555023587,0.0018568033273915628,0.0002500060938985388,0.0,0.004517650460348582,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000008516_12,c_000000008516:5978-6934,2.60e-39,7.268889299177308e-05,0.0,7.638103596362888e-06,0.0002314236255750877,0.0,6.800648509841898e-05,0.0,0.00020596932045777915,3.446880469768446e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000094159_10,c_000000094159:4452-5135,4.20e-38,0.0002907555719670923,0.001417796177621505,3.819051798181444e-05,0.0,0.0,0.00023802269784446646,0.0,4.119386409155583e-05,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000090025_2,c_000000090025:155-895,1.40e-37,7.268889299177308e-05,0.0,0.00019859069350543508,0.0,0.0,0.00034003242549209494,0.0,0.0,0.00013787521879073784,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000090023_2,c_000000090023:266-1006,6.50e-37,0.0,0.00035444904440537625,0.0001222096575418062,0.0,0.0,0.00013601297019683796,0.0,4.119386409155583e-05,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000095073_14,c_000000095073:8592-9434,1.30e-37,7.268889299177308e-05,0.00035444904440537625,3.055241438545155e-05,0.0002314236255750877,0.0,0.00013601297019683796,0.00039020278838912577,0.00028835704864089084,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000104727_46,c_000000104727:37948-38790,1.30e-36,0.00014537778598354615,0.0010633471332161287,3.819051798181444e-05,0.0002314236255750877,0.0,0.00010200972764762848,0.00039020278838912577,0.0008650711459226725,0.00017234402348842228,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000015172_14,c_000000015172:10088-11149,1.00e-34,0.00014537778598354615,0.0,7.638103596362888e-06,0.0002314236255750877,0.00033630854290960703,0.0,0.0,4.119386409155583e-05,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000015172_71,c_000000015172:38682-39743,1.00e-34,0.00021806667897531921,0.0,0.0,0.0,0.00033630854290960703,6.800648509841898e-05,0.0,0.0001235815922746675,0.00013787521879073784,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000085875_782,c_000000085875:834161-834823,2.60e-36,0.0,0.0,1.5276207192725776e-05,0.0,0.0,0.00010200972764762848,0.0,0.0,0.00017234402348842228,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000067538_12,c_000000067538:5568-6389,2.90e-36,0.0025441112547120574,0.003898939488459139,0.0003360765582399671,0.0006942708767252631,0.001008925628728821,0.0009520907913778659,0.0,0.006014304157367152,0.0009651265315351647,0.005570409982174688,6.25015234746347e-05,0.0,0.0009035300920697165,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000067539_9,c_000000067539:5255-6076,2.90e-36,0.0032710001846297885,0.003898939488459139,0.0005270291481490392,0.002082812630175789,0.004372011057824891,0.0019041815827557317,0.0011706083651673775,0.011204731032903188,0.0021370658912564363,0.0018568033273915628,0.0001875045704239041,0.0,0.004517650460348582,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000031566_13,c_000000031566:7135-7908,7.70e-36,0.0002907555719670923,0.00035444904440537625,6.11048287709031e-05,0.0,0.00033630854290960703,6.800648509841898e-05,0.0,0.0011534281945635634,0.00010340641409305336,0.0,0.0,0.0,0.001807060184139433,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000018856_9,c_000000018856:4044-5435,9.00e-35,0.0,0.00035444904440537625,1.5276207192725776e-05,0.0,0.0,0.0,0.0,0.0001235815922746675,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000077906_24,c_000000077906:23621-24553,1.00e-33,0.00043613335795063843,0.0021266942664322575,6.8742932367266e-05,0.0004628472511501754,0.0006726170858192141,6.800648509841898e-05,0.0,0.0009474588741057843,0.00010340641409305336,0.0,0.0001250030469492694,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000077693_171,c_000000077693:120830-121618,7.80e-34,0.0005815111439341846,0.0017722452220268815,6.8742932367266e-05,0.0002314236255750877,0.0,0.00023802269784446646,0.0007804055767782515,0.001771336155936901,0.00017234402348842228,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000009343_52,c_000000009343:29921-30691,2.90e-33,0.00021806667897531921,0.00035444904440537625,1.5276207192725776e-05,0.0002314236255750877,0.00033630854290960703,3.400324254920949e-05,0.0,0.0003707447768240025,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000071267_43,c_000000071267:50888-51544,5.10e-32,0.00014537778598354615,0.00035444904440537625,0.00016040017552362064,0.0002314236255750877,0.0,0.00037403566804130445,0.0,0.00016477545636622333,0.0004480944610698979,0.0,0.0001250030469492694,0.002379026502355236,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000005315_14,c_000000005315:7077-7862,1.00e-29,7.268889299177308e-05,0.0,7.638103596362888e-06,0.0,0.0,0.0,0.0,0.00020596932045777915,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000006661_58,c_000000006661:31484-32305,1.60e-31,0.0002907555719670923,0.0,7.638103596362888e-06,0.0,0.0,3.400324254920949e-05,0.0011706083651673775,0.000247163184549335,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000094159_21,c_000000094159:9193-10104,1.60e-31,7.268889299177308e-05,0.001417796177621505,3.055241438545155e-05,0.0,0.0,0.00020401945529525695,0.0,0.0001235815922746675,0.00013787521879073784,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000098363_118,c_000000098363:55915-56643,9.60e-32,0.00021806667897531921,0.0,7.638103596362888e-06,0.0,0.0,0.00010200972764762848,0.0,0.00020596932045777915,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000008148_20,c_000000008148:15085-15858,6.90e-30,0.0005088222509424115,0.0,8.401913955999177e-05,0.0002314236255750877,0.0,0.00013601297019683796,0.0,4.119386409155583e-05,0.00010340641409305336,0.0,0.0003125076173731735,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000013423_9,c_000000013423:5963-6550,4.00e-31,0.0002907555719670923,0.00035444904440537625,5.3466725174540215e-05,0.0004628472511501754,0.00033630854290960703,6.800648509841898e-05,0.00039020278838912577,0.0004119386409155583,0.00020681282818610673,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000088750_1,c_000000088750:3-680,1.50e-29,0.0026894890406956038,0.0024811433108376337,0.00016040017552362064,0.002082812630175789,0.001681542714548035,0.0006460616084349803,0.0007804055767782515,0.00444893732188803,0.0006549072892560046,0.0018568033273915628,0.0,0.0,0.0,0.0011600120641254669
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000090028_45,c_000000090028:22087-23016,1.50e-22,0.00021806667897531921,0.0,0.0007714484632326518,0.0002314236255750877,0.0,0.0028902756166828067,0.0007804055767782515,0.0003707447768240025,0.001447689797302747,0.0,0.0003750091408478082,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000071215_11,c_000000071215:12049-12831,3.60e-29,0.0,0.0,3.819051798181444e-05,0.0,0.0,0.00010200972764762848,0.0,0.0,0.00020681282818610673,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000019903_63,c_000000019903:45065-45928,5.40e-29,0.0,0.0,1.5276207192725776e-05,0.0002314236255750877,0.0,3.400324254920949e-05,0.0,4.119386409155583e-05,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000072595_6,c_000000072595:1868-2512,1.20e-28,0.00036344446495886534,0.00035444904440537625,0.0,0.0004628472511501754,0.0,3.400324254920949e-05,0.0,0.0001235815922746675,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0011600120641254669
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000033041_3,c_000000033041:2157-3176,2.50e-21,0.0007268889299177307,0.00035444904440537625,1.5276207192725776e-05,0.0,0.001008925628728821,0.00010200972764762848,0.0007804055767782515,0.0003707447768240025,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000075104_30,c_000000075104:14360-15157,2.90e-26,0.00036344446495886534,0.00035444904440537625,7.638103596362888e-06,0.0002314236255750877,0.00033630854290960703,0.0,0.0,0.00016477545636622333,0.0,0.0018568033273915628,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000030153_26,c_000000030153:15393-16337,9.30e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013787521879073784,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000021547_32,c_000000021547:18112-19305,2.20e-27,0.00021806667897531921,0.0,0.0,0.0002314236255750877,0.0006726170858192141,3.400324254920949e-05,0.00039020278838912577,0.00016477545636622333,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000068622_1,c_000000068622:171-767,1.70e-27,0.001090333394876596,0.003898939488459139,6.11048287709031e-05,0.0011571181278754385,0.0026904683432768563,0.00020401945529525695,0.0,0.0009474588741057843,0.00013787521879073784,0.0018568033273915628,0.0,0.0,0.001807060184139433,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000014868_32,c_000000014868:12285-13076,1.60e-25,0.00014537778598354615,0.0,1.5276207192725776e-05,0.0,0.00033630854290960703,0.0,0.0,8.238772818311166e-05,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000090847_30,c_000000090847:20417-22009,5.50e-23,7.268889299177308e-05,0.0,0.0,0.0,0.0,3.400324254920949e-05,0.0,0.0001235815922746675,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000033223_19,c_000000033223:10689-11345,1.00e-24,0.00021806667897531921,0.00035444904440537625,3.055241438545155e-05,0.0,0.0,3.400324254920949e-05,0.0,0.00016477545636622333,6.893760939536892e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000025102_15,c_000000025102:7238-7780,9.20e-24,0.00021806667897531921,0.0,0.0,0.0004628472511501754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000013208_1,c_000000013208:1-1068,1.50e-22,0.0006542000369259577,0.0021266942664322575,4.5828621578177325e-05,0.0011571181278754385,0.0,3.400324254920949e-05,0.0007804055767782515,0.00045313250500711417,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000006917_28,c_000000006917:16408-17316,1.20e-21,7.268889299177308e-05,0.0,3.819051798181444e-05,0.0,0.0,0.00010200972764762848,0.0,8.238772818311166e-05,3.446880469768446e-05,0.0,6.25015234746347e-05,0.0,0.0009035300920697165,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000090025_14,c_000000090025:5181-5837,2.70e-21,0.0002907555719670923,0.0,0.00019859069350543508,0.0,0.0,0.00013601297019683796,0.0,4.119386409155583e-05,0.0002757504375814757,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000105928_38,c_000000105928:13531-14139,4.70e-17,0.00021806667897531921,0.00035444904440537625,0.0,0.0,0.0,0.00010200972764762848,0.0,0.00020596932045777915,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000023310_28,c_000000023310:11073-11513,7.20e-21,0.00036344446495886534,0.0,7.638103596362888e-06,0.0,0.0,6.800648509841898e-05,0.0,0.00016477545636622333,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000071215_9,c_000000071215:8923-10422,9.20e-21,0.00014537778598354615,0.0,3.055241438545155e-05,0.0,0.0,0.00010200972764762848,0.0,4.119386409155583e-05,0.00013787521879073784,0.0,0.0001250030469492694,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000080048_67,c_000000080048:46349-46840,1.60e-20,0.0,0.0,7.638103596362888e-06,0.0,0.0,3.400324254920949e-05,0.0,8.238772818311166e-05,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000090452_16,c_000000090452:10270-11865,3.90e-19,0.001017644501884823,0.007088980888107526,3.055241438545155e-05,0.003471354383626316,0.003026776886186463,0.00023802269784446646,0.0035118250955021323,0.0011946220586551192,0.00010340641409305336,0.0,0.0,0.001189513251177618,0.0009035300920697165,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000070446_24,c_000000070446:9236-9526,5.40e-20,0.0002907555719670923,0.00035444904440537625,1.5276207192725776e-05,0.0,0.0,3.400324254920949e-05,0.0,0.00016477545636622333,3.446880469768446e-05,0.0,0.0,0.0,0.0009035300920697165,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000102495_2,c_000000102495:332-664,8.70e-20,7.268889299177308e-05,0.0,1.5276207192725776e-05,0.0,0.0,0.0,0.0,8.238772818311166e-05,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000014394_9,c_000000014394:8165-9676,3.10e-18,0.0005815111439341846,0.0031900413996483867,3.055241438545155e-05,0.0006942708767252631,0.0,6.800648509841898e-05,0.002341216730334755,0.0004119386409155583,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000104233_91,c_000000104233:70344-70742,3.10e-19,0.00021806667897531921,0.0,1.5276207192725776e-05,0.0,0.0,3.400324254920949e-05,0.0,0.0003707447768240025,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000086408_14,c_000000086408:7270-7737,3.00e-19,0.0,0.0,0.0,0.0002314236255750877,0.0,0.0,0.0,0.00020596932045777915,0.00010340641409305336,0.0,0.0002500060938985388,0.0,0.0009035300920697165,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000094286_2,c_000000094286:433-711,4.30e-19,0.00014537778598354615,0.0007088980888107525,7.638103596362888e-06,0.0006942708767252631,0.00033630854290960703,0.00013601297019683796,0.0,0.00016477545636622333,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000014394_8,c_000000014394:5121-7682,1.10e-17,0.0005088222509424115,0.0031900413996483867,2.2914310789088663e-05,0.0004628472511501754,0.0,6.800648509841898e-05,0.002731419518723881,0.00028835704864089084,0.0,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000005934_1,c_000000005934:2-439,1.20e-18,0.00021806667897531921,0.0,0.0,0.0,0.0,0.0,0.0,0.00020596932045777915,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000013653_13,c_000000013653:6866-7366,1.90e-17,0.0,0.0,2.2914310789088663e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000095476_37,c_000000095476:15908-16348,1.80e-16,7.268889299177308e-05,0.0,7.638103596362888e-06,0.0,0.0,3.400324254920949e-05,0.0,8.238772818311166e-05,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000074329_3,c_000000074329:1482-3416,1.20e-14,0.0,0.0,0.0005957720805163053,0.0,0.0,0.0009520907913778659,0.0,0.0,0.00017234402348842228,0.0,0.0003750091408478082,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000013773_13,c_000000013773:5534-6067,1.40e-14,7.268889299177308e-05,0.0,7.638103596362888e-06,0.0,0.0,0.00010200972764762848,0.0,8.238772818311166e-05,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000014729_46,c_000000014729:19651-20070,1.50e-15,7.268889299177308e-05,0.0,0.0,0.0,0.0,0.00010200972764762848,0.0,4.119386409155583e-05,3.446880469768446e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000071061_35,c_000000071061:24619-25113,2.00e-15,0.0,0.0,7.638103596362888e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000022166_16,c_000000022166:7978-8160,2.00e-15,0.0,0.0,0.0,0.0,0.0,3.400324254920949e-05,0.0,4.119386409155583e-05,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000086202_6,c_000000086202:1403-1795,1.60e-14,0.0002907555719670923,0.0,6.8742932367266e-05,0.0002314236255750877,0.0,0.0,0.0,0.00032955091273244666,0.00013787521879073784,0.0018568033273915628,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000087963_45,c_000000087963:30964-31362,2.80e-14,0.0,0.0,3.055241438545155e-05,0.0,0.0,0.0,0.0,0.0,0.00017234402348842228,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000076840_51,c_000000076840:25037-25240,3.00e-14,7.268889299177308e-05,0.0,0.0,0.0,0.00033630854290960703,0.0,0.0,0.0,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000009303_58,c_000000009303:23387-23854,1.70e-13,0.0,0.00035444904440537625,3.055241438545155e-05,0.0002314236255750877,0.00033630854290960703,0.0,0.0,0.00020596932045777915,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000102495_3,c_000000102495:651-1433,5.20e-13,7.268889299177308e-05,0.0,1.5276207192725776e-05,0.0,0.0,0.0,0.0,0.0001235815922746675,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000084001_8,c_000000084001:4284-4496,7.10e-14,7.268889299177308e-05,0.0007088980888107525,0.0,0.0,0.0,3.400324254920949e-05,0.0,0.00032955091273244666,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000075185_4,c_000000075185:2516-3187,1.50e-13,0.0002907555719670923,0.00035444904440537625,1.5276207192725776e-05,0.0002314236255750877,0.0,6.800648509841898e-05,0.0,0.000247163184549335,6.893760939536892e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000013079_206,c_000000013079:86923-87453,2.20e-13,7.268889299177308e-05,0.0,2.2914310789088663e-05,0.0,0.0,0.0,0.0,0.000247163184549335,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_3.hmm,c_000000009303_57,c_000000009303:23004-23225,4.90e-13,0.0,0.0007088980888107525,4.5828621578177325e-05,0.0002314236255750877,0.00033630854290960703,0.0,0.0,0.0001235815922746675,0.0,0.0,0.0,0.0,0.0,0.0
