seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
contig_85575	4061	No terminal repeats	NA	7	11	0.9827	NA	1	8.5777	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_104755	11544	No terminal repeats	NA	25	11	0.9827	NA	0	28.2226	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_96334	36951	No terminal repeats	NA	63	11	0.9827	NA	3	90.0308	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_114507	2940	No terminal repeats	NA	4	15	0.9827	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_134636	14595	No terminal repeats	NA	25	11	0.9827	NA	1	29.5576	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_120255	4486	No terminal repeats	NA	9	11	0.9827	NA	3	9.8621	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_124050	22678	No terminal repeats	NA	32	11	0.9827	NA	7	40.7733	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_86112	28634	No terminal repeats	NA	62	11	0.9826	NA	8	66.9397	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_122271	19347	No terminal repeats	NA	37	11	0.9826	NA	2	41.0356	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_57271	4680	No terminal repeats	NA	9	11	0.9826	NA	0	9.9165	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_127915	16670	No terminal repeats	NA	23	11	0.9826	NA	5	31.9849	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_86170	14158	No terminal repeats	NA	25	11	0.9826	NA	4	40.8097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_82122	31120	No terminal repeats	NA	21	11	0.9826	NA	3	34.9556	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_114823	3291	No terminal repeats	NA	5	11	0.9826	NA	2	8.3135	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_69601	10735	No terminal repeats	NA	22	11	0.9826	NA	0	28.4598	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_53270	35759	No terminal repeats	NA	53	11	0.9826	NA	3	65.5451	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_94839	5043	No terminal repeats	NA	11	11	0.9826	NA	0	11.9954	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_107156	17681	No terminal repeats	NA	47	11	0.9826	NA	1	63.4930	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_62103	28565	No terminal repeats	NA	42	11	0.9826	NA	1	49.4005	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_64675	28460	No terminal repeats	NA	54	11	0.9826	NA	3	55.0944	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_92034	46196	No terminal repeats	NA	79	11	0.9826	NA	6	101.1987	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_66051	14419	No terminal repeats	NA	37	11	0.9826	NA	3	37.2130	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_100806	6449	No terminal repeats	NA	21	11	0.9826	NA	0	18.3974	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_107656	10963	No terminal repeats	NA	30	11	0.9826	NA	0	28.5196	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_61711	49250	No terminal repeats	NA	56	11	0.9826	NA	3	72.0238	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_67483	31428	No terminal repeats	NA	59	11	0.9826	NA	6	78.8790	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_111098	4454	No terminal repeats	NA	7	11	0.9826	NA	1	8.5271	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_64367	18938	No terminal repeats	NA	32	11	0.9826	NA	1	35.9986	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Demerecviridae
contig_56827	8674	No terminal repeats	NA	20	11	0.9826	NA	2	26.9016	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_74934	56422	No terminal repeats	NA	88	11	0.9826	NA	3	130.4467	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_108796	28264	No terminal repeats	NA	59	11	0.9826	NA	7	68.4865	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_100453	11595	No terminal repeats	NA	18	11	0.9826	NA	0	15.4612	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_133495	11066	No terminal repeats	NA	23	11	0.9826	NA	5	34.6962	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_53631	8212	No terminal repeats	NA	13	11	0.9826	NA	1	17.0429	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_133919	6189	No terminal repeats	NA	6	11	0.9826	NA	3	10.2982	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_121658	10368	No terminal repeats	NA	7	11	0.9826	NA	0	8.0122	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_74797	3977	No terminal repeats	NA	11	11	0.9826	NA	0	15.4411	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
contig_119255	19417	No terminal repeats	NA	31	11	0.9826	NA	6	39.5128	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_58018	3362	No terminal repeats	NA	7	11	0.9826	NA	1	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_90147	15670	No terminal repeats	NA	21	11	0.9826	NA	0	21.0929	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_114952	10710	No terminal repeats	NA	22	11	0.9826	NA	4	25.8559	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_80023	37063	No terminal repeats	NA	54	11	0.9826	NA	3	82.0717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_121899	13557	No terminal repeats	NA	22	11	0.9826	NA	7	31.4827	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_134859	14109	No terminal repeats	NA	25	11	0.9826	NA	2	24.2626	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_110575	41395	No terminal repeats	NA	79	11	0.9826	NA	1	92.6073	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_110786	19956	No terminal repeats	NA	32	11	0.9826	NA	2	38.3672	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_69515	30418	No terminal repeats	NA	26	11	0.9826	NA	3	37.3411	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_54093	62063	No terminal repeats	NA	122	11	0.9826	NA	9	147.1900	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_112130	113111	No terminal repeats	NA	105	11	0.9826	NA	2	152.8717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_94070	37590	No terminal repeats	NA	66	11	0.9826	NA	8	78.1999	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_82345	8652	No terminal repeats	NA	19	11	0.9826	NA	0	23.4554	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_108571	71374	DTR	NA	89	11	0.9826	NA	4	106.6203	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_133842	22294	No terminal repeats	NA	43	11	0.9826	NA	6	49.5924	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_66331	29340	No terminal repeats	NA	49	11	0.9826	NA	2	75.7871	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_106215	4737	No terminal repeats	NA	9	11	0.9826	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_99564	10263	No terminal repeats	NA	21	11	0.9826	NA	5	27.3033	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_60093	5412	No terminal repeats	NA	5	11	0.9826	NA	0	8.0668	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_59456	12236	No terminal repeats	NA	29	11	0.9826	NA	0	37.8279	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_102785	3434	No terminal repeats	NA	6	11	0.9826	NA	0	8.5894	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_83108	4972	No terminal repeats	NA	14	11	0.9826	NA	0	17.0781	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_74795	15286	No terminal repeats	NA	27	11	0.9826	NA	1	33.3086	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_133710	19305	No terminal repeats	NA	15	11	0.9826	NA	0	21.9414	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_98185	13239	No terminal repeats	NA	19	11	0.9826	NA	3	23.6738	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_65318	10250	No terminal repeats	NA	25	11	0.9826	NA	1	28.5747	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_114234	18132	No terminal repeats	NA	25	11	0.9826	NA	0	27.2943	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_70094	7933	No terminal repeats	NA	19	11	0.9826	NA	0	17.1598	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_60172	14744	No terminal repeats	NA	14	11	0.9826	NA	2	20.8047	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_76567	5804	No terminal repeats	NA	8	11	0.9826	NA	0	8.9750	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_94581	35785	No terminal repeats	NA	50	11	0.9826	NA	10	67.4101	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_117740	9022	No terminal repeats	NA	17	11	0.9826	NA	3	25.2943	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_67354	11036	No terminal repeats	NA	20	11	0.9826	NA	1	20.5823	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_125409	7711	No terminal repeats	NA	17	11	0.9826	NA	0	13.2404	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_125932	5389	No terminal repeats	NA	9	11	0.9826	NA	2	13.3678	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_133992	9260	No terminal repeats	NA	13	11	0.9826	NA	0	17.1727	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_101044	31291	No terminal repeats	NA	52	11	0.9826	NA	10	64.8971	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
contig_114035	38042	No terminal repeats	NA	70	11	0.9826	NA	3	76.2302	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_96766	47702	No terminal repeats	NA	91	11	0.9826	NA	6	90.0589	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_89282	12578	No terminal repeats	NA	37	11	0.9826	NA	3	46.4051	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_65854	9406	No terminal repeats	NA	15	11	0.9826	NA	0	14.3748	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_62775	5433	No terminal repeats	NA	15	11	0.9826	NA	1	20.3691	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_70096	33176	No terminal repeats	NA	44	11	0.9826	NA	4	61.1743	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_123841	47915	No terminal repeats	NA	71	11	0.9826	NA	3	96.0936	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_57275	9593	No terminal repeats	NA	13	11	0.9826	NA	2	13.3561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_68952	6805	No terminal repeats	NA	18	11	0.9826	NA	1	16.9182	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_80519	17501	No terminal repeats	NA	28	11	0.9826	NA	3	38.9671	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_68998	14345	No terminal repeats	NA	27	11	0.9826	NA	1	31.9155	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_99835	6163	No terminal repeats	NA	12	11	0.9826	NA	0	19.0807	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_136441	36470	No terminal repeats	NA	84	11	0.9826	NA	10	92.2797	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_64510	12770	No terminal repeats	NA	17	11	0.9826	NA	2	22.9780	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_118622	10016	No terminal repeats	NA	20	11	0.9826	NA	0	21.8113	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_133708	13528	No terminal repeats	NA	8	11	0.9826	NA	0	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
contig_101344	38990	No terminal repeats	NA	81	11	0.9826	NA	6	85.2957	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_135929	13147	No terminal repeats	NA	24	11	0.9826	NA	1	20.5810	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_117579	14471	No terminal repeats	NA	32	11	0.9826	NA	0	36.7052	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_69519	18566	No terminal repeats	NA	43	11	0.9826	NA	0	54.8465	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_106539	11296	No terminal repeats	NA	24	11	0.9826	NA	0	24.8662	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_57701	36597	No terminal repeats	NA	55	11	0.9826	NA	7	81.5870	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_66360	114405	No terminal repeats	NA	194	11	0.9826	NA	19	273.5094	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_65857	46082	No terminal repeats	NA	91	11	0.9826	NA	8	115.5557	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_65194	25372	No terminal repeats	NA	49	11	0.9826	NA	9	67.2529	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_121572	17277	No terminal repeats	NA	31	11	0.9826	NA	6	40.3813	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_113201	13870	No terminal repeats	NA	28	11	0.9826	NA	1	35.5074	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_92499	3502	No terminal repeats	NA	9	11	0.9826	NA	0	15.2169	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_59503	18829	No terminal repeats	NA	37	11	0.9826	NA	0	38.0452	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_123771	4149	No terminal repeats	NA	7	11	0.9826	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_65546	13183	No terminal repeats	NA	8	11	0.9826	NA	0	10.2266	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_53552	26185	No terminal repeats	NA	61	11	0.9826	NA	3	75.0221	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_135306	9762	No terminal repeats	NA	21	11	0.9826	NA	4	25.1642	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
contig_64505	7435	No terminal repeats	NA	9	11	0.9826	NA	3	13.2152	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
contig_77160	8063	No terminal repeats	NA	7	11	0.9826	NA	0	7.9939	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_59488	26572	No terminal repeats	NA	35	11	0.9826	NA	3	49.8545	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_65323	36264	No terminal repeats	NA	55	11	0.9826	NA	4	69.8090	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_111837	22852	No terminal repeats	NA	29	11	0.9826	NA	0	43.5219	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_53545	59608	No terminal repeats	NA	135	11	0.9826	NA	12	173.2833	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_68633	25962	No terminal repeats	NA	35	11	0.9826	NA	7	49.9205	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
contig_69721	18364	No terminal repeats	NA	32	11	0.9826	NA	1	33.2282	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_81851	33368	No terminal repeats	NA	52	11	0.9826	NA	8	63.4263	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_118940	34783	No terminal repeats	NA	64	11	0.9826	NA	5	64.3509	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_122877	6309	No terminal repeats	NA	10	11	0.9826	NA	3	16.0431	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_98416	8632	No terminal repeats	NA	13	11	0.9825	NA	2	16.1301	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_56339	8022	No terminal repeats	NA	12	11	0.9825	NA	0	11.4887	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_92519	4287	No terminal repeats	NA	13	11	0.9825	NA	0	18.2534	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_75903	7042	No terminal repeats	NA	13	11	0.9825	NA	0	17.1865	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_83581	14817	No terminal repeats	NA	31	11	0.9825	NA	3	35.8422	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_87157	11681	No terminal repeats	NA	21	11	0.9825	NA	2	20.4407	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_134354	38765	No terminal repeats	NA	66	11	0.9825	NA	9	72.3836	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_115650	17117	No terminal repeats	NA	29	11	0.9825	NA	4	32.6355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_86167	30379	No terminal repeats	NA	52	11	0.9825	NA	6	64.8442	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_100158	18983	No terminal repeats	NA	49	11	0.9825	NA	0	67.7672	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_54009	7113	No terminal repeats	NA	16	11	0.9825	NA	0	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_100270	14063	No terminal repeats	NA	24	11	0.9825	NA	0	27.8766	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_78054	39883	No terminal repeats	NA	79	11	0.9825	NA	4	106.9572	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Demerecviridae
contig_110813	16892	No terminal repeats	NA	11	11	0.9825	NA	0	11.6580	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_60096	4758	No terminal repeats	NA	5	11	0.9825	NA	2	8.1965	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_93161	13482	No terminal repeats	NA	24	11	0.9825	NA	2	23.4551	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_98977	35788	No terminal repeats	NA	38	11	0.9825	NA	5	56.0377	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Demerecviridae
contig_62294	3209	No terminal repeats	NA	8	11	0.9825	NA	1	11.8776	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_134553	11343	No terminal repeats	NA	17	11	0.9825	NA	0	18.4148	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_124333	7370	No terminal repeats	NA	16	11	0.9825	NA	3	20.6194	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
contig_123907	16073	No terminal repeats	NA	40	11	0.9825	NA	1	54.9816	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_57704	57628	No terminal repeats	NA	104	11	0.9825	NA	9	134.6331	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_88936	39148	No terminal repeats	NA	79	11	0.9825	NA	7	76.9930	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_71489	18797	No terminal repeats	NA	32	11	0.9825	NA	2	28.7146	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_59445	10261	No terminal repeats	NA	29	11	0.9825	NA	0	35.1892	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_66463	47516	No terminal repeats	NA	86	11	0.9825	NA	11	123.2622	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_135815	7723	No terminal repeats	NA	10	11	0.9825	NA	3	11.2402	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_110338	19159	No terminal repeats	NA	36	11	0.9825	NA	2	44.3667	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_88324	31421	No terminal repeats	NA	64	11	0.9825	NA	10	69.4160	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_53839	39257	No terminal repeats	NA	71	11	0.9825	NA	9	82.8339	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_99345	76058	No terminal repeats	NA	159	11	0.9825	NA	15	176.4889	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_103251	6218	No terminal repeats	NA	12	11	0.9825	NA	2	15.9161	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_72743	11227	No terminal repeats	NA	24	11	0.9825	NA	1	24.0540	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_75041	14455	No terminal repeats	NA	24	11	0.9825	NA	0	30.1682	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_116228	5214	No terminal repeats	NA	12	11	0.9825	NA	0	10.3082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_55157	30608	No terminal repeats	NA	49	11	0.9825	NA	1	72.8978	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_78865	4729	No terminal repeats	NA	6	11	0.9825	NA	1	9.9958	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_63204	16472	No terminal repeats	NA	34	11	0.9825	NA	7	30.8413	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_102234	24959	No terminal repeats	NA	66	11	0.9825	NA	2	66.9602	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_61545	7690	No terminal repeats	NA	19	11	0.9825	NA	4	22.3238	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_105591	2669	No terminal repeats	NA	4	11	0.9825	NA	0	6.8002	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_136264	10513	No terminal repeats	NA	15	11	0.9825	NA	1	20.6039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
