contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
contig_119867	2605	NA	55332.94720918701	4.707864177470539	high	3.06755023514322	20	DTR_321439	80.41	58.67	2.08	8.16	1	1.0
contig_119875	12481	NA	24464.954273477357	51.01583211839782	low	22.555739773824	2	DTR_696701	30.7	19.12	NA	NA	0	1.4
contig_119879	54860	NA	53713.30888995103	100.0	high	4.74461260091123	15	DTR_237486	67.83	48.54	71.97563204395861	100.0	25	1.01
contig_119899	68138	NA	362532.0	18.795030507651738	high	3.09375253220971	1	3300017700|Ga0181339_1000001	53.07	28.77	23.19386753883892	93.03676206050694	2	1.01
contig_119926	30230	NA	31239.480703485344	96.7685739943407	high	3.25734811929254	17	DTR_006770	93.06	37.06	64.79126288092174	99.00090031568004	7	1.0
contig_119936	34387	NA	33754.413069104696	100.0	high	2.78868282117233	5	DTR_316208	72.58	40.65	43.14304842922301	99.3950196646789	12	1.0
contig_119937	13340	NA	33979.2234166716	39.25928452342101	medium	5.0603326448527	7	DTR_891391	83.62	25.58	17.45607204116638	38.33111492281303	2	1.0
contig_119940	12697	NA	34292.36847373881	37.02573069493114	high	2.98665317806109	10	DTR_891391	66.68	72.83	16.610857632933104	36.48847341337907	2	1.0
contig_119946	14297	NA	NA	NA	NA	NA	0	NA	NA	NA	9.650448343079923	18.573372319688108	2	1.01
contig_119969	8030	NA	180866.07780709182	4.4397490659164065	high	3.30400430957084	91	GCA_020474765.1	69.41	28.74	3.857062612728678	7.113627930945631	3	1.0
contig_119977	11910	NA	104208.94746459284	11.428961034316819	medium	7.27685416164118	14	DTR_232568	57.22	87.06	9.579783593540332	13.139026618220841	5	1.0
contig_120010	11539	NA	33838.753871217414	34.09995546501152	medium	6.22813407630282	5	DTR_257047	57.24	67.58	10.135279093807497	37.94232599076748	6	1.0
contig_120019	19947	NA	215703.7287749895	9.247406205391858	low	31.6107195198548	84	3300028835|Ga0310069_100010	27.2	4.84	NA	NA	0	1.0
contig_120048	5068	NA	44918.19612241749	11.282732695204327	medium	9.14599722775549	27	DTR_118549	27.92	78.4	2.12	13.86	1	1.0
contig_120053	4842	NA	68865.59841141004	7.031086800514537	high	4.17787537743618	50	DTR_892865	67.8	43.74	6.910000000000001	11.3	1	1.0
contig_120063	17453	NA	333551.0	5.232483188477924	low	22.3998188181985	1	DTR_317885	52.91	6.14	5.17	16.99	1	1.0
contig_120095	19584	NA	163004.21259094935	12.014413424483106	medium	7.17609750786514	29	GCA_020474765.1	54.05	18.6	11.429485733780176	21.054922807899946	7	1.0
contig_120097	10039	NA	NA	NA	NA	NA	0	NA	NA	NA	4.47	25.83	1	1.06
contig_120100	9736	NA	54110.17834802241	17.992917963383178	high	3.81576191473562	18	DTR_889336	58.38	44.19	14.703155414044417	27.834246356479593	4	1.0
contig_120115	20046	NA	74568.66057130408	26.882607044861164	low	22.2826482516062	48	DTR_232568	65.7	2.87	9.117364180353587	15.086820801915023	9	1.0
contig_120138	10731	NA	62001.35042367479	17.30768753691926	medium	7.2083649230396	11	GCA_012936385.1	65.44	18.77	12.394309677419356	26.825548387096777	2	1.0
contig_120145	8517	NA	54544.77696339936	15.614693971001254	low	17.6045073650536	3	DTR_889196	63.5	11.66	3.6225103734439834	10.015726141078838	2	1.0
contig_120157	9746	NA	69189.2483959793	14.086003571280816	medium	5.65610859728507	4	GCA_012943915.1	56.27	65.41	13.593244359421071	22.989956006575465	4	1.0
contig_120158	2487	NA	37547.20714998162	6.6236617548296595	medium	9.38815150534153	2	GCA_012954715.1	44.4	37.39	2.8891945288753798	6.7216109422492405	2	1.0
contig_120175	23733	NA	51099.43721388297	46.44473852160566	low	22.2826482516062	17	DTR_892121	67.4	6.57	21.970335468499723	35.923971920696204	8	1.0
contig_120180	19449	NA	74192.34157984107	26.214295958121532	medium	7.57869005803917	144	DTR_716819	47.96	27.74	23.952834031904885	34.013381781073065	6	1.0
contig_120236	28235	NA	38450.0	73.43302990897269	medium	5.66866012941001	1	GCA_009654255.1	57.04	28.23	39.96279947796123	78.34522193856674	12	1.0
contig_120249	33429	NA	60670.95899739992	55.098848860181384	high	3.34681256916013	54	GCA_012955365.1	62.87	38.65	38.29424849339832	76.1146121524385	16	1.0
contig_120255	4486	NA	35638.83799373528	12.587391319516547	high	3.9743921078897	34	DTR_292831	67.71	48.28	5.6753151167915385	13.362459233142353	3	1.0
contig_120262	18034	NA	203234.6254831774	8.873487948781026	high	4.0608167082908	11	GCA_902985645.1	58.69	41.88	8.29489185169318	20.82480722290073	3	1.0
contig_120267	11135	NA	137906.560914292	8.074307651628212	low	20.3878139483986	31	DTR_271486	49.5	7.69	4.741127152484423	12.211607589297834	4	1.0
contig_120289	2514	NA	28947.44867151803	8.68470319622183	low	22.3173989712224	2	DTR_740760	23.3	81.3	NA	NA	0	1.0
contig_120298	6348	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
contig_120311	6708	NA	54969.430948780166	12.203146156361763	medium	5.51537070524412	7	DTR_279250	56.01	39.79	3.5042536996571902	17.02194713693381	4	1.0
contig_120334	6482	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_120335	12658	NA	91873.05672849172	13.777706381760666	low	17.48999801379	40	DTR_312892	55.34	8.93	NA	NA	0	1.0
contig_120336	2553	NA	138644.2897694618	1.8414029198354562	medium	5.98605986059861	213	DTR_167930	62.4	34.29	NA	NA	0	1.0
contig_120360	5949	NA	48499.08001140869	12.266212057219613	low	15.3193146439558	34	GCA_021460295.1	83.8	9.08	2.686069469835467	6.286672760511883	2	1.0
contig_120377	13470	NA	156890.24586950438	8.585619791305483	low	24.8647961961453	4	GCA_902996885.1	32.2	5.07	6.219368560611791	9.070014576999194	6	1.0
contig_120389	12437	NA	62451.14780684807	19.91476607998584	medium	5.93639422692371	81	DTR_889650	55.64	36.85	14.51757894736842	28.161852631578945	2	1.0
contig_120397	20974	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	2.03
contig_120400	20131	NA	462589.87803927733	4.351802958881588	low	24.0809313623841	64	GCA_002966435.1	30.2	10.7	1.6311130899376671	3.909189670525379	2	1.1
contig_120405	22526	NA	293336.287925918	7.67924083285902	low	10.8174014826375	2	DTR_315631	50.1	13.37	9.67	16.59	1	1.01
contig_120408	16414	NA	92981.44278476459	17.652984841282226	high	2.00246589967879	3	DTR_890815	97.41	69.43	12.7421778584392	68.10292196007259	2	1.0
contig_120453	25324	NA	63520.42091081524	39.86749400725119	high	3.31131207017924	8	DTR_696700	69.05	29.56	23.4449272194825	38.32973095738729	8	1.0
contig_120455	28740	NA	31731.5832654975	90.57222187601866	high	2.3732020170397	2	DTR_115884	76.32	69.33	55.996837315156	95.7809817583608	11	1.0
contig_120459	3725	NA	99075.32119693006	3.7597657570000615	medium	9.77042178323545	18	GCA_012943135.1	46.37	46.79	1.7277678571428572	3.828169642857143	2	1.0
contig_120460	5252	NA	182489.3564676467	2.877976064829359	high	4.99964123970491	60	GCA_000901695.1	57.84	36.34	2.3220188091018463	3.3508271347813157	3	1.0
contig_120461	10253	NA	178366.4780048798	5.748277431210754	high	3.71484524843028	128	GCA_020474765.1	59.26	38.53	4.597684322539157	8.029609165321258	7	1.0
contig_120464	4505	NA	68215.19352144643	6.604100593196523	high	4.03145705411847	7	DTR_226509	66.56	46.35	NA	NA	0	1.0
contig_120468	14506	NA	42384.941004491986	34.22441946648609	low	13.7527995520717	26	DTR_705542	63.17	14.0	17.41595431119175	44.86594127563205	5	1.0
contig_120481	10784	NA	64963.966205455064	16.599971691836853	low	11.1417515456122	16	DTR_316000	58.6	16.21	10.689270011242051	14.894687382510552	4	1.0
contig_120507	38374	NA	35184.510290909384	100.0	high	4.00080860450321	19	GCA_002579705.1	55.17	69.37	75.48412662777366	100.0	12	1.01
contig_120532	10954	NA	182138.39655368577	6.014108066868415	low	14.6579797588075	11	GCA_003341815.1	49.4	13.93	3.6938461538461542	13.00735576923077	2	1.0
contig_120541	3233	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_120545	2846	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_120571	5204	NA	64981.46022817836	8.00843807099206	low	13.0126738159548	16	DTR_230588	42.9	24.64	5.648087431693989	7.9388524590163945	2	1.0
contig_120581	16207	NA	44127.38086339796	36.72776331360086	medium	7.7631262437403	2	GCA_002620005.1	62.34	16.23	21.753749773489435	40.7769078902142	6	1.0
contig_120603	3343	NA	43549.811219046554	7.676267488704831	low	17.1259981821213	3	GCA_012945465.1	42.9	15.89	1.78	7.31	1	1.01
contig_120612	13732	NA	61535.41594408907	22.31560441953762	low	26.7589582006503	5	DTR_342622	35.68	6.98	NA	NA	0	1.0
contig_120615	17824	NA	357114.32236043684	4.991118777367369	low	22.3013900458853	4	767579	58.34	7.03	4.883885043939109	6.995091177649234	6	1.0
contig_120704	70660	NA	196343.81221516637	35.9878924641466	low	34.0128276133136	28	GCA_902994305.1	48.82	3.61	32.55590033794495	59.11855637948062	15	1.0
contig_120705	42862	NA	205624.5119170786	20.844791119691408	low	21.8176730302842	38	DTR_699621	54.37	8.02	21.490097391318674	47.29492240013747	15	1.0
contig_120728	6950	NA	59726.10023627483	11.636453698644292	low	10.5109807662868	7	GCA_012954955.1	82.6	14.42	6.42	18.96	1	1.0
contig_120742	8578	NA	53150.51972519535	16.139070783034516	high	4.73066107956112	49	DTR_279250	57.67	29.85	10.22191904047976	24.534542728635685	2	1.0
contig_120763	37091	NA	59241.18732500421	62.61015633686468	high	2.39106748368136	3	DTR_891587	69.11	18.33	49.80270758731213	88.18924601114996	7	1.0
contig_120766	29328	NA	40597.722351847005	72.24050587327028	high	2.58132490451732	7	DTR_893592	67.58	47.96	32.620891540718205	79.72866098944498	11	1.06
contig_120803	27475	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_120817	6814	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.26
contig_120829	4815	NA	195332.0	2.4650338910163208	low	14.6384327283204	1	DTR_269708	62.62	12.73	NA	NA	0	1.0
contig_120834	6554	NA	47145.78009246475	13.901562318294351	low	10.3521671826625	10	GCA_012952035.1	51.12	33.12	4.791180163214062	19.4352040175769	2	1.0
contig_120850	7642	NA	52968.35137452656	14.427483207784293	high	3.16996526820663	6	DTR_892024	82.13	48.26	10.85	21.92	1	1.0
contig_120854	9017	NA	178845.90339628924	5.041770501178328	medium	7.3657234635552	12	DTR_893586	48.42	60.6	3.8480438448566603	5.624595278246205	3	1.0
contig_120856	14820	NA	56737.04812518453	26.120498844601816	low	26.2150433075829	2	DTR_286370	39.8	3.18	22.274285714285718	38.09428571428572	2	1.0
contig_120881	9950	NA	63760.226657220315	15.605339757482254	medium	6.37386050052299	29	DTR_888575	54.44	61.49	15.196625916870419	26.007775061124693	2	1.0
contig_120882	9907	NA	59556.02132592688	16.634757963066157	medium	7.72496529642426	189	GCA_012954955.1	61.12	22.31	13.66	22.69	1	1.0
contig_120885	2793	NA	42549.61277977552	6.564102038849941	medium	9.52100510404397	18	GCA_004875415.1	43.7	54.84	NA	NA	0	1.01
contig_120903	5477	NA	56939.82328251859	9.618926937698319	low	10.3161857728861	21	DTR_578654	28.7	46.0	NA	NA	0	1.0
contig_120904	3220	NA	101115.74449039852	3.184469457479746	medium	7.44985673352436	13	DTR_891773	62.0	39.24	5.129999999999999	9.58	1	1.0
contig_120908	5609	NA	182493.48655223494	3.073534352358675	low	13.0126738159548	66	DTR_232437	46.49	25.39	2.4157407691129156	3.465138654818446	3	1.0
contig_120931	56559	NA	178612.34963475654	31.665783533813425	low	22.9413956459254	101	GCA_020474765.1	45.01	9.15	25.699699562164394	45.77079346765385	22	1.24
contig_120932	5442	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_120969	25479	NA	141460.00000000003	18.011452000565527	medium	7.17609750786514	2	GCA_020474765.1	54.74	17.82	11.220627410421349	26.548940096606618	9	1.0
contig_120992	4673	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_121035	44918	NA	115264.25766264932	38.969582514871306	high	2.84758251229446	13	DTR_227382	83.73	42.33	34.045596493686695	81.31803886205391	5	1.0
contig_121067	44419	NA	57791.59124852809	76.86066266799898	high	2.74039477868222	24	DTR_893314	64.15	43.49	57.40163306428774	98.42099169494533	17	1.0
contig_121072	31109	NA	174280.60775965854	17.849949228373607	medium	8.76998172438522	36	DTR_889549	52.19	21.77	13.202066345872131	25.530345299736787	8	1.0
contig_121083	14052	NA	39391.69142483262	35.672497147816266	high	2.61286591566749	78	GCA_003440095.1	80.32	54.54	17.486030628270633	41.48739202108861	4	1.0
contig_121106	27154	NA	148525.0	18.28244403299108	low	25.0168993387215	1	GCA_019466025.1	43.5	1.81	NA	NA	0	1.0
contig_121110	13108	NA	22806.34028464196	57.475245201120984	medium	7.94642646608031	22	3300017716|Ga0181350_1000138	31.5	43.17	3.62629582806574	18.61399494310999	2	1.01
contig_121118	2862	NA	77318.01493735946	3.7015952909793395	low	16.0955816050496	10	DTR_043064	43.1	22.47	NA	NA	0	1.0
contig_121127	21721	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	3.75
contig_121152	7442	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.03
contig_121154	5544	NA	38289.4930487495	14.479167935029794	medium	9.04973946797384	232	GCA_902988615.1	37.0	43.25	8.69	16.5	1	1.0
contig_121158	14335	NA	178915.09595645292	8.012180259785945	low	21.411395899756	30	GCA_000905255.1	60.4	3.86	6.08	9.14	1	1.0
contig_121174	16814	NA	291661.0	5.764912004004649	low	28.6374455909989	1	DTR_315631	28.1	6.47	NA	NA	0	1.0
contig_121189	15173	NA	45219.778340748846	33.553901758795604	high	4.24403839253723	19	DTR_587568	60.22	19.52	21.20267355982275	33.64112259970458	2	1.0
contig_121206	7051	NA	58600.65255743097	12.03228921911704	high	3.52396183753378	5	DTR_890880	98.2	34.82	10.023630434782607	17.27784782608696	2	1.0
contig_121207	22097	NA	139143.42105890834	15.880736460148498	medium	6.39987964495261	9	DTR_231048	49.13	42.61	13.429354310072199	61.06342316047833	5	1.0
contig_121233	25488	NA	90380.35444496296	28.200818813474445	low	22.3013900458853	29	DTR_699836	59.8	3.16	11.4918021978022	32.83281318681319	2	1.0
contig_121240	7175	NA	110272.6469391177	6.506599958520419	low	20.0646854213706	30	DTR_312892	63.2	10.38	NA	NA	0	1.0
contig_121269	3595	NA	51177.6317875311	7.024553255854024	high	3.81315232098177	99	DTR_888658	75.91	41.53	2.87	11.26	1	1.0
contig_121302	22758	NA	369392.7673038558	6.160921927656391	low	25.0168993387215	25	DTR_226384	45.5	4.81	7.691615206438764	10.920703796903897	5	1.0
contig_121314	17347	NA	179282.1955456583	9.675807431520544	medium	7.17609750786514	71	GCA_000901695.1	54.92	18.68	7.719999999999999	11.045573789326543	3	1.0
contig_121326	9315	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_121330	41843	NA	65064.49930670754	64.31003150082856	high	3.3811723832475	23	DTR_289513	55.1	18.53	47.51781182893048	74.34644555046401	11	1.0
contig_121331	4620	NA	35678.0	12.94915634284433	low	23.3177068073054	1	GCA_903232045.1	32.1	20.65	2.64	13.16	1	1.0
contig_121336	17311	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.75
contig_121346	15374	NA	110775.01828890266	13.878580421358551	low	21.3127034147854	3	GCA_000905255.1	70.6	2.54	NA	NA	0	1.0
contig_121359	7552	NA	58258.253963299154	12.96297002783077	high	3.7708804233971	26	DTR_232164	78.54	35.69	10.739086956521737	18.50691304347826	2	1.0
contig_121379	5626	NA	57467.3831742511	9.789901139122673	low	11.9081075052972	8	GCA_012955165.1	57.39	20.6	8.274210526315787	13.90150717703349	2	1.0
contig_121395	66731	NA	185772.15309914123	35.92088420506576	high	4.29143910316024	6	DTR_312892	56.46	13.08	32.130684736073064	67.94538878479405	6	1.0
contig_121414	2820	NA	19611.777595510466	14.37911472464156	medium	9.51279933938893	6	921733	35.7	100.0	NA	NA	0	1.0
contig_121419	20378	NA	60625.3097716399	33.61302412599414	high	3.41075496257729	62	DTR_070889	65.39	29.11	15.5400564854638	35.5903090529021	5	1.0
contig_121431	5180	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.68
contig_121433	5510	NA	54373.659489275306	10.133583157276357	high	3.74055437805018	124	GCA_012942805.1	68.09	58.12	5.798303534688154	15.516261891628472	5	1.0
contig_121447	2994	NA	51829.40902410115	5.7766431382765	high	1.34464815445217	2	DTR_891943	93.72	88.85	0.9399999999999998	6.02	1	1.0
contig_121454	16751	NA	54913.813172853836	30.504164675784544	medium	8.49620178479239	24	DTR_226559	35.33	31.55	24.1254601788223	37.55973340012851	3	1.0
contig_121508	2168	NA	33588.92096017927	6.454509219186388	low	14.8448260270765	20	DTR_634453	40.1	28.74	1.49	5.26	1	1.04
contig_121559	6959	NA	141460.0	4.91941184787219	medium	5.46581517655898	2	GCA_020474765.1	54.94	42.88	3.128870168483647	5.331615460852329	2	1.0
contig_121572	17277	NA	157269.97191095728	10.985568185757577	high	3.55990281838298	5	GCA_020474765.1	80.95	31.86	7.694048506598292	13.773859665984967	10	1.0
contig_121589	13187	NA	147373.4784636761	8.948014349305238	low	14.6579797588075	3	GCA_020474765.1	48.12	17.27	6.37042441382051	14.683470642863945	7	1.0
contig_121613	9971	NA	45360.419127560854	21.981719286940297	medium	6.68778582804628	509	GCA_012954685.1	51.37	72.89	13.037686389746694	27.156041272689997	5	1.0
contig_121618	17784	NA	64802.40365796474	27.44342647205834	high	3.15479813349564	23	GCA_012943915.1	75.77	28.06	25.29830537281907	42.0781172802787	7	1.0
contig_121619	5043	NA	182739.2802455698	2.7596694007019646	high	3.75349832629095	66	GCA_015645005.1	73.86	22.87	2.2242087769703116	3.650332938989353	3	1.0
contig_121635	6402	NA	50918.96446651639	12.572918689675763	high	2.87427072739924	8	GCA_003505035.1	84.56	45.33	2.73	10.86	1	1.0
contig_121636	6063	NA	61272.76257080706	9.89509815718456	high	2.46262159237765	33	GCA_003505035.1	85.03	63.39	NA	NA	0	1.0
contig_121651	18036	NA	24030.0	75.0561797752809	low	17.9469962439935	1	GCA_003499005.1	81.1	2.83	33.75	48.8	1	1.0
contig_121658	10368	NA	44691.02752739196	23.19928758327443	low	11.2846398807507	78	DTR_229004	34.1	42.25	9.650637755102041	26.870969387755103	2	1.0
contig_121665	34700	NA	178284.8441869321	19.46323601327377	high	4.24403839253723	63	GCA_020474765.1	57.64	22.19	17.54087065783981	25.606052216524755	15	1.0
contig_121693	15465	NA	59805.17334526939	25.858966933708064	low	23.4841469330158	29	DTR_893433	49.11	7.21	4.48	22.69	1	1.0
contig_121695	12748	NA	171115.19929434708	7.449951876029016	low	12.3818071879646	68	GCA_903232635.1	44.74	20.05	6.413130995610898	14.449320032829194	8	1.0
contig_121713	6215	NA	45386.51208258993	13.693495522834079	low	16.0458909824481	66	GCA_009806935.1	36.8	30.95	6.715434574976122	19.454030563514802	2	1.0
contig_121716	11539	NA	54098.2907668224	21.329694222200235	medium	6.37386050052299	11	DTR_892212	53.77	58.3	18.405045408684728	33.9866153845151	5	1.0
contig_121736	10692	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_121739	9994	NA	123810.53237336077	8.072011167727053	low	18.6356392398109	2	GCA_000901695.1	38.71	14.37	4.538171486212344	9.314360137663959	4	1.0
contig_121744	18578	NA	58482.99169566143	31.766500757481275	medium	9.15506573859242	29	DTR_893581	73.64	15.64	15.126495409229507	28.236742005648654	7	1.0
contig_121748	12887	NA	33503.256704801934	38.464917346834945	medium	6.96671056590088	142	GCA_012953845.1	48.51	79.53	24.93096683243654	37.91685561996598	5	1.0
contig_121750	33100	NA	65592.60796581034	50.463003418393015	medium	5.20184620871619	27	DTR_888568	56.55	46.2	14.78	100.0	1	1.02
contig_121760	3989	NA	386442.0	1.0322376967306865	low	25.4390035413359	1	GCA_003341815.1	39.2	14.29	1.84	5.13	1	1.0
contig_121790	42917	NA	60816.23406985865	70.56832876350403	high	3.01214445509748	106	DTR_892014	65.19	57.0	38.739307780478114	64.72992225828779	11	1.0
contig_121808	36127	NA	175460.0755332255	20.589869171211497	low	22.9413956459254	73	DTR_232437	46.74	9.26	15.388335589012401	34.30408956956245	14	1.0
contig_121811	52135	NA	179935.25013289988	28.974311571241977	low	13.0153246546824	15	GCA_000905255.1	38.76	16.36	27.184018648983834	38.221658666539916	18	1.0
contig_121845	5831	NA	107131.40887636709	5.442848237652836	high	3.42478034785727	16	DTR_284919	69.44	53.92	5.161558704453442	22.39997975708502	2	1.0
contig_121872	37717	NA	58948.0	63.98351089095474	high	2.18777473499126	1	GCA_012940445.1	69.14	34.34	52.46412646518935	94.1354164332524	10	1.0
contig_121876	5569	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_121899	13557	NA	60391.78568972119	22.448417189802406	high	3.0617498188787	300	DTR_890411	65.13	70.21	19.02737715530905	32.234146543362485	8	1.0
contig_121906	7495	NA	60224.10738190714	12.44518237932687	high	2.52515508274302	27	GCA_003505035.1	79.6	65.43	3.593462973868622	15.153809034299393	3	1.0
contig_121965	43946	NA	23165.535362635685	100.0	low	33.4305729197674	33	453146	31.2	3.71	7.0	100.0	1	1.02
contig_121973	3833	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_121995	11694	NA	212602.9276841601	5.500394621739377	low	10.2824914415191	20	GCA_902985645.1	49.91	18.98	NA	NA	0	1.0
