gene_callers_id,function,rao_score,source,test_result
2461566,"Translation factors>>>Eukaryotic type>>>Elongation factors!!!Translation factors>>>Prokaryotic type>>>Elongation factors!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Mitochondrial translation factors!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of haemopoietic cells  (B-cell, T-cell, DC-cell, reticulocyte, and mast cell)!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of breast cancer cells!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of colorectal cancer cells",NaN,KEGG_BRITE,true
2435910,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2996247,Coenzyme transport and metabolism,NaN,COG20_CATEGORY,true
2627950,"ABC-type branched-chain amino acid transport system, periplasmic component (LivK) (PDB:1USG)",NaN,COG20_FUNCTION,true
2451324,Energy production and conversion,NaN,COG20_CATEGORY,true
2451329,Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism,NaN,KEGG_Class,true
2435963,Deoxyhypusine synthase (DYS1) (PDB:1DHS),NaN,COG20_FUNCTION,true
2450596,"ABC-type proline/glycine betaine transport system, ATPase component (ProV)",NaN,COG20_FUNCTION,true
2435821,cation/acetate symporter,NaN,KOfam,true
2625652,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2749812,Nucleotide transport and metabolism,NaN,COG20_CATEGORY,true
2625702,"Pyruvate oxidation, pyruvate => acetyl-CoA",NaN,KEGG_Module,true
2625720,Aminoacyl-tRNA synthetases,NaN,COG20_PATHWAY,true
2451295,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2451149,Fe-S cluster assembly scaffold protein SufB (SufB) (PDB:1VH4),NaN,COG20_FUNCTION,true
2435938,Pathway modules; Energy metabolism; ATP synthesis,NaN,KEGG_Class,true
2442386,"Fructose-1,6-bisphosphatase/sedoheptulose 1,7-bisphosphatase or related protein (GlpX) (PDB:1NI9)",NaN,COG20_FUNCTION,true
2451161,KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00730 Thiamine metabolism [PATH:ko00730]!!!Enzymes>>>2. Transferases>>>2.8  Transferring sulfur-containing groups>>>2.8.1  Sulfurtransferases>>>2.8.1.10  thiazole synthase,NaN,KEGG_BRITE,true
2515447,KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02026 Biofilm formation - Escherichia coli [PATH:ko02026]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.13  Protein-histidine kinases>>>2.7.13.3  histidine kinase!!!Protein kinases>>>Histidine kinases>>>OmpR family!!!Two-component system>>>OmpR family>>>EnvZ-OmpR (osmotic stress response),NaN,KEGG_BRITE,true
2474804,"Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family (CDA1) (PDB:1NY1)",NaN,COG20_FUNCTION,true
2451147,Fe-S cluster assembly scaffold protein SufB (SufB) (PDB:1VH4),NaN,COG20_FUNCTION,true
2515452,"Histidine biosynthesis, Purine biosynthesis",NaN,COG20_PATHWAY,true
2450063,Cystathionine beta-lyase/cystathionine gamma-synthase (MetC) (PDB:1CL1),NaN,COG20_FUNCTION,true
2749793,prephenate dehydratase [EC:4.2.1.51],NaN,KOfam,true
2442349,large subunit ribosomal protein L33,NaN,KOfam,true
2450602,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2461622,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2996247,Folylpolyglutamate synthase/Dihydropteroate synthase (FolC) (PDB:1W78),NaN,COG20_FUNCTION,true
2435842,Transporters>>>Other transporters>>>Pores ion channels [TC:1],NaN,KEGG_BRITE,true
2408581,Arginine biosynthesis,NaN,COG20_PATHWAY,true
2450541,"KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00920 Sulfur metabolism [PATH:ko00920]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Taurine transporter",NaN,KEGG_BRITE,true
2627963,branched chain amino acid efflux pump,NaN,KOfam,true
2461546,Aminoacyl-tRNA synthetases,NaN,COG20_PATHWAY,true
2451392,Transporters>>>Other transporters>>>Pores ion channels [TC:1],NaN,KEGG_BRITE,true
2749786,"KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03060 Protein export [PATH:ko03060]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Enzymes>>>7. Translocases>>>7.4  Catalysing the translocation of amino acids and peptides>>>7.4.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.4.2.8  protein-secreting ATPase!!!Secretion system>>>Sec (secretion) system>>>Prokaryotic Sec-SRP core components",NaN,KEGG_BRITE,true
2515438,Aspartate/methionine/tyrosine aminotransferase (AspB) (PDB:2O0R),NaN,COG20_FUNCTION,true
2515467,site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72],NaN,KOfam,true
2515476,"F-type ATPase, eukaryotes",NaN,KEGG_Module,true
2515503,cytochrome c oxidase subunit III [EC:7.1.1.9],NaN,KOfam,true
2749790,"Replication, recombination and repair",NaN,COG20_CATEGORY,true
2996248,Folylpolyglutamate synthase/Dihydropteroate synthase (FolC) (PDB:1W78),NaN,COG20_FUNCTION,true
2451351,Carbohydrate transport and metabolism,NaN,COG20_CATEGORY,true
2449572,Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism,NaN,KEGG_Class,true
2474805,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only,NaN,KEGG_BRITE,true
2538714,Coenzyme transport and metabolism,NaN,COG20_CATEGORY,true
2538686,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2474810,Tryptophanyl-tRNA synthetase (TrpS) (PDB:3N9I),NaN,COG20_FUNCTION,true
2515456,Pathway modules; Energy metabolism; ATP synthesis!!!Pathway modules; Energy metabolism; ATP synthesis,NaN,KEGG_Class,true
2515488,Threonine biosynthesis,NaN,COG20_PATHWAY,true
2515456,Cytochrome bc1 complex respiratory unit!!!Cytochrome bc1 complex,NaN,KEGG_Module,true
2451382,Coenzyme transport and metabolism,NaN,COG20_CATEGORY,true
2461608,pantoate--beta-alanine ligase [EC:6.3.2.1],NaN,KOfam,true
2625678,"Arginine biosynthesis, ornithine => arginine!!!Arginine biosynthesis, glutamate => acetylcitrulline => arginine!!!Urea cycle",NaN,KEGG_Module,true
2435916,Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Energy metabolism; Carbon fixation!!!Pathway modules; Energy metabolism; Carbon fixation!!!Pathway modules; Energy metabolism; Carbon fixation!!!Pathway modules; Energy metabolism; ATP synthesis!!!Signature modules; Module set; Metabolic capacity!!!Signature modules; Module set; Metabolic capacity,NaN,KEGG_Class,true
2442358,KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]!!!Enzymes>>>1. Oxidoreductases>>>1.2  Acting on the aldehyde or oxo group of donors>>>1.2.1  With NAD+ or NADP+ as acceptor>>>1.2.1.38  N-acetyl-gamma-glutamyl-phosphate reductase,NaN,KEGG_BRITE,true
2449583,"DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains (AtoC) (PDB:1ZY2)",NaN,COG20_FUNCTION,true
2451386,Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins (OmpA) (PDB:1OAP),NaN,COG20_FUNCTION,true
2474820,Molecular chaperone DnaK (HSP70) (DnaK) (PDB:3I33),NaN,COG20_FUNCTION,true
2442417,Uncharacterized membrane protein,NaN,COG20_FUNCTION,true
2442506,Amino acid transport and metabolism!!!Carbohydrate transport and metabolism,NaN,COG20_CATEGORY,true
2538702,KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00680 Methane metabolism [PATH:ko00680]!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.21  methylamine---glutamate N-methyltransferase,NaN,KEGG_BRITE,true
2449656,prolyl-tRNA synthetase [EC:6.1.1.15],NaN,KOfam,true
2442428,Carbohydrate transport and metabolism,NaN,COG20_CATEGORY,true
2515494,cytochrome c oxidase subunit III [EC:7.1.1.9],NaN,KOfam,true
2435937,FoF1-type ATP synthase,NaN,COG20_PATHWAY,true
2449570,Nucleotide transport and metabolism,NaN,COG20_CATEGORY,true
2451261,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00330 Arginine and proline metabolism [PATH:ko00330]!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.4  Amidinotransferases>>>2.1.4.1  glycine amidinotransferase",NaN,KEGG_BRITE,true
2451330,Function unknown,NaN,COG20_CATEGORY,true
2461585,Ribosomal protein S3 (RpsC) (PDB:1VS6),NaN,COG20_FUNCTION,true
2435852,Phosphate starvation-inducible membrane PsiE (function unknown) (PsiE),NaN,COG20_FUNCTION,true
2449650,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Small subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Small subunit!!!Ribosome>>>Ribosomal proteins>>>Archaea>>>Small subunit,NaN,KEGG_BRITE,true
2435788,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,NaN,KEGG_Class,true
2461689,Peptidases and inhibitors>>>Peptidases of unknown catalytic type>>>Family U62,NaN,KEGG_BRITE,true
2450059,Amino acid transport and metabolism!!!Coenzyme transport and metabolism,NaN,COG20_CATEGORY,true
2449558,SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase) (LexA) (PDB:1AY9),NaN,COG20_FUNCTION,true
2449562,anthranilate synthase component I [EC:4.1.3.27],NaN,KOfam,true
2515518,"KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>1. Oxidoreductases>>>1.13  Acting on single donors with incorporation of molecular oxygen (oxygenases)>>>1.13.11  With incorporation of two atoms of oxygen>>>1.13.11.24  quercetin 2,3-dioxygenase",NaN,KEGG_BRITE,true
2408581,Amino acid transport and metabolism!!!Nucleotide transport and metabolism,NaN,COG20_CATEGORY,true
2461594,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Large subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Large subunit!!!Ribosome>>>Ribosomal proteins>>>Archaea>>>Large subunit,NaN,KEGG_BRITE,true
2461552,Lipid transport and metabolism,NaN,COG20_CATEGORY,true
2627955,branched-chain amino acid transport system permease protein,NaN,KOfam,true
2435883,glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14],NaN,KOfam,true
2461691,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>1. Oxidoreductases>>>1.6  Acting on NADH or NADPH>>>1.6.3  With oxygen as acceptor>>>1.6.3.5  renalase,NaN,KEGG_BRITE,true
2515506,"Heme/copper-type cytochrome/quinol oxidase, subunit 2 (CyoA) (PDB:1CYW)",NaN,COG20_FUNCTION,true
2515459,tRNA modification,NaN,COG20_PATHWAY,true
2625710,Amino acid transport and metabolism!!!Amino acid transport and metabolism!!!Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2451369,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",NaN,KEGG_Module,true
2442385,Carbohydrate transport and metabolism,NaN,COG20_CATEGORY,true
2435986,DNA-3-methyladenine glycosylase II [EC:3.2.2.21],NaN,KOfam,true
2442410,Enzymes>>>2. Transferases>>>2.4  Glycosyltransferases>>>2.4.2  Pentosyltransferases>>>2.4.2.29  tRNA-guanosine34 preQ1 transglycosylase!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Other tRNA modification factors,NaN,KEGG_BRITE,true
2435952,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2408602,Peptodoglycan polymerase FtsW/RodA/SpoVE (FtsW) (PDB:6BAR) (PUBMED:30692671),NaN,COG20_FUNCTION,true
2451346,Defense mechanisms,NaN,COG20_CATEGORY,true
2749808,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2408586,DNA primase [EC:2.7.7.101],NaN,KOfam,true
2625661,rubrerythrin,NaN,KOfam,true
2449571,CTP synthase (UTP-ammonia lyase) (PyrG) (PDB:1S1M),NaN,COG20_FUNCTION,true
2515456,ubiquinol-cytochrome c reductase cytochrome c1 subunit,NaN,KOfam,true
2450053,"Dissimilatory sulfate reduction, sulfate => H2S",NaN,KEGG_Module,true
2461641,KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00790 Folate biosynthesis [PATH:ko00790]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.6  Diphosphotransferases>>>2.7.6.3  2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,NaN,KEGG_BRITE,true
2442408,Uncharacterized membrane protein (PUBMED:19363116),NaN,COG20_FUNCTION,true
2449586,"Trk/Ktr K+ transport system regulatory component TrkA/KtrA/KtrC, RCK domain (TrkA) (PDB:4XTT) (PUBMED:23815639;25957408;31868587;32095817)",NaN,COG20_FUNCTION,true
2451174,phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2],NaN,KOfam,true
2451175,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00240 Pyrimidine metabolism [PATH:ko00240]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00983 Drug metabolism - other enzymes [PATH:ko00983]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>04016 MAPK signaling pathway - plant [PATH:ko04016]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.4  Phosphotransferases with a phosphate group as acceptor>>>2.7.4.6  nucleoside-diphosphate kinase!!!Membrane trafficking>>>Exocytosis>>>Calcium ion-dependent exocytosis>>>Kinases and associated proteins,NaN,KEGG_BRITE,true
2451395,Signal transduction mechanisms,NaN,COG20_CATEGORY,true
2451325,Alanyl-tRNA synthetase (AlaS) (PDB:2ZZE),NaN,COG20_FUNCTION,true
2435857,"Posttranslational modification, protein turnover, chaperones",NaN,COG20_CATEGORY,true
2461608,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,NaN,KEGG_Class,true
2442384,"ssDNA-specific exonuclease RecJ, DHH superfamily, may be involved in archaeal DNA replication intiation (RecJ) (PDB:1IR6)",NaN,COG20_FUNCTION,true
2450612,"Uncharacterized conserved protein, DUF952 family (PDB:2JQN)",NaN,COG20_FUNCTION,true
2515486,"Posttranslational modification, protein turnover, chaperones",NaN,COG20_CATEGORY,true
2451370,"C5 isoprenoid biosynthesis, non-mevalonate pathway",NaN,KEGG_Module,true
2452056,Pathway modules; Amino acid metabolism; Arginine and proline metabolism,NaN,KEGG_Class,true
784135,Signal transduction mechanisms,NaN,COG20_CATEGORY,true
2449657,Predicted secreted protein,NaN,COG20_FUNCTION,true
2461565,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2451295,"KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00480 Glutathione metabolism [PATH:ko00480]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.2  In cyclic amides>>>3.5.2.9  5-oxoprolinase (ATP-hydrolysing)",NaN,KEGG_BRITE,true
2449649,Translation factors,NaN,COG20_PATHWAY,true
2449650,small subunit ribosomal protein S2,NaN,KOfam,true
2474815,16S rRNA C1402 (ribose-2'-O) methylase RsmI (RsmI) (PDB:3KWP) (PUBMED:24078611),NaN,COG20_FUNCTION,true
2442415,"Replication, recombination and repair",NaN,COG20_CATEGORY,true
2450540,Coenzyme transport and metabolism,NaN,COG20_CATEGORY,true
2515444,"Isoleucine, leucine, valine biosynthesis",NaN,COG20_PATHWAY,true
2749788,Malate synthase (AceB) (PDB:1D8C),NaN,COG20_FUNCTION,true
2625742,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown,NaN,KEGG_BRITE,true
2625689,Transcription factors>>>Prokaryotic type>>>Other transcription factors>>>Others,NaN,KEGG_BRITE,true
2451316,Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.166  23S rRNA (uridine2552-2'-O)-methyltransferase!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA modification factors>>>23S rRNA modification factors,NaN,KEGG_BRITE,true
2625694,acetoacetyl-CoA synthetase [EC:6.2.1.16],NaN,KOfam,true
2435883,Energy production and conversion,NaN,COG20_CATEGORY,true
2451344,KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00640 Propanoate metabolism [PATH:ko00640]!!!Enzymes>>>6. Ligases>>>6.2  Forming carbon-sulfur bonds>>>6.2.1  Acid-thiol ligases>>>6.2.1.17  propionate---CoA ligase!!!Lipid biosynthesis proteins>>>Acyl-CoA synthetase>>>Short/medium chain acyl-CoA synthetase,NaN,KEGG_BRITE,true
2625721,"Translation elongation factor EF-4, membrane-bound GTPase (LepA) (PDB:3DEG)",NaN,COG20_FUNCTION,true
2435875,cytochrome c-type biogenesis protein CcmE,NaN,KOfam,true
2449656,Aminoacyl-tRNA synthetases,NaN,COG20_PATHWAY,true
2449576,"Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H!!!Lipoic acid biosynthesis, eukaryotes, octanoyl-ACP => dihydrolipoyl-H!!!Lipoic acid biosynthesis, animals and bacteria, octanoyl-ACP => dihydrolipoyl-H => dihydrolipoyl-E2!!!Lipoic acid biosynthesis, octanoyl-CoA => dihydrolipoyl-E2",NaN,KEGG_Module,true
2442418,preprotein translocase subunit SecF,NaN,KOfam,true
2515483,KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>00900 Terpenoid backbone biosynthesis [PATH:ko00900]!!!Enzymes>>>1. Oxidoreductases>>>1.17  Acting on CH or CH2 groups>>>1.17.7  With an iron-sulfur protein as acceptor>>>1.17.7.4  4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase,NaN,KEGG_BRITE,true
2749779,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2442349,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2515428,Thioredoxin reductase (TrxB) (PDB:3FBS),NaN,COG20_FUNCTION,true
2435908,Lipid transport and metabolism,NaN,COG20_CATEGORY,true
2442423,Twin-arginine protein secretion pathway components TatA and TatB (TatA) (PDB:2L16),NaN,COG20_FUNCTION,true
2451384,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2451401,Glycolysis,NaN,COG20_PATHWAY,true
2461577,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2449658,ribonuclease J [EC:3.1.-.-],NaN,KOfam,true
2625696,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown,NaN,KEGG_BRITE,true
2627968,branched-chain amino acid transport system permease protein,NaN,KOfam,true
2442384,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03410 Base excision repair [PATH:ko03410]!!!KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03430 Mismatch repair [PATH:ko03430]!!!KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03440 Homologous recombination [PATH:ko03440]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.->>>3.1.-.-!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>BER (base exicision repair)>>>RecJ!!!DNA repair and recombination proteins>>>Prokaryotic type>>>DSBR (double strand breaks repair)>>>HR (homologous recombination)>>>RecFOR pathway proteins!!!DNA repair and recombination proteins>>>Prokaryotic type>>>DSBR (double strand breaks repair)>>>NHEJ (non-homologous end-joining)>>>SHDIR (short-homology-dependent illegitimate recombination)>>>RecET pathway,NaN,KEGG_BRITE,true
